Product ID,Product Name Cleaned,Product Description,Category,Sub-Category,price,rate,Yahoo Image URL
OFF-SU-10001225,Staple remover,"The Staple remover is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/FstT3gKD/R-5797f766b03721e7ae1a88ff6051247d-rik-0a-S99k-LOd0xf3g-riu-http-static-grainger.jpg
OFF-LA-10004272,Avery 482,"The Avery 482 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/DfRM53xQ/OIP.jpg
OFF-LA-10004853,Avery 483,"The Avery 483 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/43w60psk/811k3-Mc-Tss-L-AC-SL1500.jpg
OFF-BI-10003719,Large Capacity Hanging Post Binders,"The Large Capacity Hanging Post Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/ZnXFcZZW/Binder-with-Container-Box-NAPCO-Vulcan-Information-Packaging-3.jpg
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,"The GBC Ibimaster 500 Manual ProClick Binding System is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/wjLFwt1g/OIP.jpg
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","The Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/L5hwFm28/adams-sc1153ws-write-n-stick-phone-message-book1-10381-1681154375.jpg
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","The Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/PxCcw6D3/8953.jpg
FUR-FU-10001424,Dax Clear Box Frame,"The Dax Clear Box Frame is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/P5KFFGzV/il-fullxfull-6296714522-nmg8.jpg
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,"The Fellowes Black Plastic Comb Bindings is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/C5VNxJsf/binding-combs-lg1.jpg
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","The Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/BnwBKJC3/71p-LXo-T6-K7-L-AC-UL210-SR210-210.jpg
OFF-ST-10002205,File Shuttle I and Handi-File,"The File Shuttle I and Handi-File is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/sXCSYxQk/41-QN7cywx-FL-AC-UF894-1000-QL80.jpg
OFF-EN-10001099,Staple envelope,"The Staple envelope is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/5tBjM3yr/51-Zd-Eu-E0-RML.jpg
OFF-PA-10002250,Things To Do Today Pad,"The Things To Do Today Pad is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/7hdqzGb7/image.jpg
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,"The Wilson Jones Hanging Recycled Pressboard Data Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/VNmmXcs7/5d37470e4df69d12679994c02fdef705f2.jpg
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,"The Polycom CX600 IP Phone VoIP phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/W48jnfhs/cx600-350x350.jpg
OFF-EN-10000056,Cameo Buff Policy Envelopes,"The Cameo Buff Policy Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/hPVGmsbt/quality-park-cameo-buff-policy-envelope-side-seam-11-natural-500-box-qua51172-42.jpg
TEC-AC-10002473,Maxell 4.7GB DVD-R,"The Maxell 4.7GB DVD-R is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/J4CrRJVV/71l-Ybuqat6-L.jpg
OFF-PA-10003543,Xerox 1985,"The Xerox 1985 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/q7FrS6XF/g-Xerox-1824-1391321372.jpg
OFF-AR-10000658,Newell 324,"The Newell 324 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/R02rX5v5/41530.jpg
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","The RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/T3HB3MLL/A1-2.jpg
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","The Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/ZqdsY9z2/71-GFe-KY2-R3-L-AC-UF894-1000-QL80.jpg
OFF-PA-10000289,Xerox 213,"The Xerox 213 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/52vct9vH/xerox-5790-xerox-machine-500x500.jpg
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book","The Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/s2H7Mz5W/71yeoj-Ex61-S.jpg
FUR-FU-10001940,Staple-based wall hangings,"The Staple-based wall hangings is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/sxrXXHHS/diy-wall-art-and-decor.jpg
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,"The Stanley Bostitch Contemporary Electric Pencil Sharpeners is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/j5Vqgkb9/61y-SZx-BMa-L.jpg
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural","The Logitech B530 USB Headset - headset - Full size, Binaural is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/QxN8yT2X/61-Ek-W1-BUMRL-AC-UL495-SR435-495.jpg
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,"The Luxo Professional Combination Clamp-On Lamps is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/L4DRLsnG/61-Pa-Kp-TSPx-L.jpg
OFF-BI-10000145,Zipper Ring Binder Pockets,"The Zipper Ring Binder Pockets is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/9Qqv8XQm/71u-PV3i-v5-L-AC-UF894-1000-QL80.jpg
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,"The Color-Coded Legal Exhibit Labels is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/xTX78jHv/22tab5809-grp.jpg
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","The BIC Brite Liner Grip Highlighters, Assorted, 5/Pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/d3b9LFP6/3a35d07a-00bb-40d6-a226-184e563ad0f5-35aef075b83e6c9099370e1e66fad6c1.jpg
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,"The Acco Suede Grain Vinyl Round Ring Binder is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/sX18W3qC/1026720803-9a725fdf-f25c-499f-8801-2889e1da031c.jpg
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"The Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/q7vZfkk6/463ac639dbd23f08c0045f78f1efb28083.jpg
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,"The Fellowes PB300 Plastic Comb Binding Machine is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/rwtTtN6w/Pulsar-E-hero-right-wpaper-030415.jpg
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,"The Laser & Ink Jet Business Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/sDKpk51K/9-business-envelope-left-window-3-78-x-8-78-laserinkjet-window-security-tinted-sturdy-24lb-white-gum.jpg
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,"The Fellowes Super Stor/Drawer Files is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/gj208Ldk/s-l1200.jpg
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","The Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/bYVy4Jpk/s-l400.jpg
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","The Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/4dLGCLks/91h-Cb6-Hg-AL.jpg
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,"The Bevis 36 x 72 Conference Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/2SDS7tCK/image.jpg
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,"The G.E. Halogen Desk Lamp Bulbs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/5Nc4frQ2/600x350-3747-b403c9e5a436108caeb2c17e2e09d826-1693915146-M236-IRCGE.jpg
OFF-BI-10000320,GBC Plastic Binding Combs,"The GBC Plastic Binding Combs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/5tkJTKM1/213703-01.jpg
OFF-PA-10001166,Xerox 2,"The Xerox 2 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/XY7TWKLv/Used-Xerox-Work-Centre-7220-A3-A4-Color-Laser-Multifunction-Printer-20ppm-Copy-Print-Scan-Auto-Duplex.jpg
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,"The Southworth 25% Cotton Granite Paper & Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/Pr8C4ZYP/southworth-business-linen-25-cotton-ivory-32-lb-paper-250.jpg
OFF-BI-10003707,Aluminum Screw Posts,"The Aluminum Screw Posts is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/qRRRCCpB/B04c-01-alum-pst-Screws-A.jpg
OFF-AR-10000203,Newell 336,"The Newell 336 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/7ZkSJXdx/newell-10336-uniw-27d5e-reference.jpg
FUR-TA-10001095,Chromcraft Round Conference Tables,"The Chromcraft Round Conference Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/ZqfNgmRR/48-solennemarbleengineeredsurfacetop-darkgraytracelesslaminatebase-silvermx3pb-1.jpg
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,"The Maxell 4.7GB DVD+RW 3/Pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/gJnhb7XK/Maxell-DVD-Rewritable-Media-DVD-RW-4-70-GB-3-Pack-0dd3580c-066f-4b24-90f3-4121a718a680-ff47f0405b3f7.jpg
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack","The Quartet Alpha White Chalk, 12/Pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/mr6cjSX1/97136-2.jpg
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,"The Eldon Antistatic Chair Mats for Low to Medium Pile Carpets is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/Y2F4NY1j/computex-anti-static-advantagemat-chair-mat-for-standard-pile-carpets-38-or-less-or-pvc-or-lipped-or.jpg
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,"The DIXON Ticonderoga Erasable Checking Pencils is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/J08R5DLB/71fvgq5-B9a-L.jpg
OFF-FA-10001754,Stockwell Gold Paper Clips,"The Stockwell Gold Paper Clips is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/CLFFZq73/61cww-C0f-Hm-L.jpg
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,"The Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/P57hFFHH/41z-Ph1-Cil-L.jpg
OFF-SU-10001935,Staple remover,"The Staple remover is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/cJGkHQMY/52585f52-7deb-4b07-8e2b-9a65720a7c9c-1-6f25df87665da29eb7e79ab4e1f17291.jpg
OFF-AR-10003732,Newell 333,"The Newell 333 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/HsHQVBfT/Akumulator-Newell-zamiennik-RB18-L50-02-HD-800x800.jpg
OFF-PA-10001970,Xerox 1881,"The Xerox 1881 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/Sx181qjK/01-04668-56024-1654805350.jpg
OFF-BI-10003669,3M Organizer Strips,"The 3M Organizer Strips is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/NMmH0HDy/17301clr-medium-cord-clips-4pk-051141942438.jpg
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,"The Avery Durable Slant Ring Binders With Label Holder is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/ZKR57NNr/61oi-Qgw3rs-L-AC-UF894-1000-QL80.jpg
OFF-AR-10000255,Newell 328,"The Newell 328 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/CxnLYVm5/328-E-product-lg.jpg
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,"The Belkin 8 Outlet SurgeMaster II Gold Surge Protector is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/8ChpJm8V/138753636-F9-G823sa4-M-GRY.jpg
OFF-PA-10000349,Easy-staple paper,"The Easy-staple paper is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/Y0SMPcvp/IMG-1099.jpg
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),"The Nokia Lumia 521 (T-Mobile) is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/zvy4WqLR/gsmarena-001.jpg
OFF-PA-10000605,Xerox 1950,"The Xerox 1950 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/c18Srcfk/Xerox-914.jpg
OFF-ST-10004340,"Fellowes Mobile File Cart, Black","The Fellowes Mobile File Cart, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/jSM98WzJ/71-Yc8y-Emrz-L-AC-UF894-1000-QL80.jpg
OFF-AR-10001545,Newell 326,"The Newell 326 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/25P0Jn33/newell-NL3262.jpg
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","The Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/0yjZyVwb/81-PGf-SGHo5-L-AC-UL495-SR435-495.jpg
OFF-LA-10003766,Self-Adhesive Removable Labels,"The Self-Adhesive Removable Labels is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/QdFk3V27/71-Ttc1htsx-L-AC-UF1000-1000-QL80.jpg
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","The Tyvek  Top-Opening Peel & Seel  Envelopes, Gray is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/c42tfhzK/41-TNGi-V9-F9-L.jpg
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,"The Hoover Shoulder Vac Commercial Portable Vacuum is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/tJ1CTQpB/C2401-HD-Shoulder-Vac-Pro-ATF-Walkaround.jpg
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'","The Belkin 325VA UPS Surge Protector, 6' is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/XYWG2qV3/efd1cef9589e5a0-F5-C047-1.jpg
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","The BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/rm7z5FhB/s-l500.jpg
TEC-PH-10004700,PowerGen Dual USB Car Charger,"The PowerGen Dual USB Car Charger is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/TYJY396M/Powergen-5-4-A-12-W-Dual-USB-Car-Charger-Designed-for-Apple-and-Android-Devices.jpg
OFF-LA-10004425,Staple-on labels,"The Staple-on labels is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/Cxvhjx5c/51vij-Jq4-ZRL.jpg
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,"The Plantronics S12 Corded Telephone Headset System is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/tJ5QpBVB/s12-p-4.jpg
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,"The Peel & Stick Add-On Corner Pockets is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/SRm3TctC/71g96-R0199-L-AC-UL210-SR210-210.jpg
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,"The Nortel Networks T7316 E Nt8 B27 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/YCvVsr8n/nortel-norstar-t7316e-phone-68.jpg
OFF-ST-10004634,"Personal Folder Holder, Ebony","The Personal Folder Holder, Ebony is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/Qtm0Mw0K/51v-Sv-GFEF-L-AC-UF350-350-QL80.jpg
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,"The Canon Imageclass D680 Copier / Fax is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/L6wvhzBD/Canon-D680.jpg
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony","The Eldon Image Series Desk Accessories, Ebony is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/TwtJxm3r/4ad7ae57-5b5c-4f0c-959d-c073a423db65-1-44adfc01a83adc3b57ba1dc5ef426e43.jpg
OFF-EN-10004955,Fashion Color Clasp Envelopes,"The Fashion Color Clasp Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/bYF9FQMP/31-K3-Yeo-Nz2-L.jpg
